datetime,portfolio_value,cash,return
2020-03-09 09:30:00-04:00,130077.93360900879,494132.51234436035,0.09131578417281272
2020-03-10 09:30:00-04:00,138537.118850708,741200.0450592041,0.06503166991509901
2020-03-11 09:30:00-04:00,191568.0450592041,741200.0450592041,0.38279218341218635
2020-03-12 09:30:00-04:00,181429.3502960205,557648.0450592041,-0.05292477020397757
2020-03-13 09:30:00-04:00,181429.3502960205,557648.0450592041,0.0
2020-03-14 09:30:00-04:00,181429.3502960205,557648.0450592041,0.0
2020-03-16 09:30:00-04:00,207240.85466003418,557648.0450592041,0.14226752353960137
2020-03-17 09:30:00-04:00,219810.5450592041,557648.0450592041,0.06065256978306577
2020-03-18 09:30:00-04:00,218178.80780334468,425847.8078033447,-0.007423380236011523
2020-03-19 09:30:00-04:00,215331.768862915,425847.8078033447,-0.013049108522931618
2020-03-20 09:30:00-04:00,215331.768862915,425847.8078033447,0.0
2020-03-21 09:30:00-04:00,215331.768862915,425847.8078033447,0.0
2020-03-23 09:30:00-04:00,222371.24939270015,425847.8078033447,0.03269132356529636
2020-03-24 09:30:00-04:00,213300.65204162593,425847.8078033447,-0.04079033317412295
2020-03-25 09:30:00-04:00,209264.4440948486,425847.8078033447,-0.018922623574491815
2020-03-26 09:30:00-04:00,206009.4440948486,425847.8078033447,-0.015554481861833502
2020-03-27 09:30:00-04:00,206009.4440948486,425847.8078033447,0.0
2020-03-28 09:30:00-04:00,206009.4440948486,425847.8078033447,0.0
2020-03-30 09:30:00-04:00,199681.7299224853,425847.8078033447,-0.030715650926420368
2020-03-31 09:30:00-04:00,210601.17151184077,425847.8078033447,0.05468422971693143
2020-04-01 09:30:00-04:00,213022.88568420405,425847.8078033447,0.011499053661375935
2020-04-02 09:30:00-04:00,208188.1325714111,425847.8078033447,-0.022695932867796476
2020-04-03 09:30:00-04:00,208188.1325714111,425847.8078033447,0.0
2020-04-04 09:30:00-04:00,208188.1325714111,425847.8078033447,0.0
2020-04-06 09:30:00-04:00,187833.53522033687,425847.8078033447,-0.09777020956798455
2020-04-07 09:30:00-04:00,193258.53522033687,425847.8078033447,0.02888195653473824
2020-04-08 09:30:00-04:00,184908.37945861812,425847.8078033447,-0.04320717712259703
2020-04-09 09:30:00-04:00,184908.37945861812,425847.8078033447,0.0
2020-04-10 09:30:00-04:00,184908.37945861812,425847.8078033447,0.0
2020-04-13 09:30:00-04:00,181957.15826721187,425847.8078033447,-0.015960451332962533
2020-04-14 09:30:00-04:00,187501.8242218017,638830.6561309814,0.030472370570039597
2020-04-15 09:30:00-04:00,184932.7660552978,638830.6561309814,-0.013701510250187732
2020-04-16 09:30:00-04:00,174802.76819152827,638830.6561309814,-0.05477665250916386
2020-04-17 09:30:00-04:00,174802.76819152827,638830.6561309814,0.0
2020-04-18 09:30:00-04:00,174802.76819152827,638830.6561309814,0.0
2020-04-20 09:30:00-04:00,188867.65826721187,638830.6561309814,0.08046148365495531
2020-04-21 09:30:00-04:00,186233.546206665,638830.6561309814,-0.013946866735754737
2020-04-22 09:30:00-04:00,182753.93200988765,638830.6561309814,-0.018684142935859627
2020-04-23 09:30:00-04:00,182363.65826721187,638830.6561309814,-0.002135514888153889
2020-04-24 09:30:00-04:00,182363.65826721187,638830.6561309814,0.0
2020-04-25 09:30:00-04:00,182363.65826721187,638830.6561309814,0.0
2020-04-27 09:30:00-04:00,165632.15399475093,638830.6561309814,-0.09174801839051061
2020-04-28 09:30:00-04:00,166192.14471740718,-153907.7939422608,0.003380930025663975
2020-04-29 09:30:00-04:00,166389.776675415,-153907.7939422608,0.0011891774929788657
2020-04-30 09:30:00-04:00,159362.58337707515,-153907.7939422608,-0.04223332369781441
2020-05-01 09:30:00-04:00,159362.58337707515,-153907.7939422608,0.0
2020-05-02 09:30:00-04:00,159362.58337707515,-153907.7939422608,0.0
2020-05-04 09:30:00-04:00,160822.9421417236,-153907.7939422608,0.009163749317448122
2020-05-05 09:30:00-04:00,162360.13544006343,-153907.7939422608,0.009558296085549811
2020-05-06 09:30:00-04:00,162041.7060577392,-153907.7939422608,-0.00196125349034193
2020-05-07 09:30:00-04:00,165709.02203674312,-153907.7939422608,0.022631926485007225
2020-05-08 09:30:00-04:00,165709.02203674312,-153907.7939422608,0.0
2020-05-09 09:30:00-04:00,165709.02203674312,-153907.7939422608,0.0
2020-05-11 09:30:00-04:00,168673.63544006343,-153907.7939422608,0.017890476733746885
2020-05-12 09:30:00-04:00,160186.08337707515,-153907.7939422608,-0.05031937588138513
2020-05-13 09:30:00-04:00,152379.31946105952,-153907.7939422608,-0.0487355939506845
2020-05-14 09:30:00-04:00,149655.15659790032,149655.15659790032,-0.017877510365541194
2020-05-15 09:30:00-04:00,149655.15659790032,149655.15659790032,0.0
2020-05-16 09:30:00-04:00,149655.15659790032,149655.15659790032,0.0
2020-05-18 09:30:00-04:00,149655.15659790032,149655.15659790032,0.0
2020-05-19 09:30:00-04:00,150028.5369079589,74890.25504760735,0.00249493781936172
2020-05-20 09:30:00-04:00,150274.9172180175,74890.25504760735,0.001642222973951668
2020-05-21 09:30:00-04:00,149711.0369079589,74890.25504760735,-0.0037523248756179406
2020-05-22 09:30:00-04:00,149711.0369079589,74890.25504760735,0.0
2020-05-23 09:30:00-04:00,149711.0369079589,74890.25504760735,0.0
2020-05-26 09:30:00-04:00,151628.73380737298,74890.25504760735,0.012809322138307211
2020-05-27 09:30:00-04:00,152271.35349731438,74890.25504760735,0.004238112881413292
2020-05-28 09:30:00-04:00,151715.0928771972,74890.25504760735,-0.0036530877761390412
2020-05-29 09:30:00-04:00,151715.0928771972,74890.25504760735,0.0
2020-05-30 09:30:00-04:00,151715.0928771972,74890.25504760735,0.0
2020-06-01 09:30:00-04:00,152753.9519470214,74890.25504760735,0.006847433898123034
2020-06-02 09:30:00-04:00,153691.2125671386,74890.25504760735,0.006135753662479759
2020-06-03 09:30:00-04:00,153912.19132690423,74890.25504760735,0.0014378099832421665
2020-06-04 09:30:00-04:00,155466.6778381347,74890.25504760735,0.010099827036630149
2020-06-05 09:30:00-04:00,155466.6778381347,74890.25504760735,0.0
2020-06-06 09:30:00-04:00,155466.6778381347,74890.25504760735,0.0
2020-06-08 09:30:00-04:00,156246.4519470214,74890.25504760735,0.005015699310810362
2020-06-09 09:30:00-04:00,156530.93845825188,74890.25504760735,0.0018207550167406161
2020-06-10 09:30:00-04:00,154001.0928771972,74890.25504760735,-0.016161952429164184
2020-06-11 09:30:00-04:00,153183.2125671386,74890.25504760735,-0.005310873415104833
2020-06-12 09:30:00-04:00,153183.2125671386,190480.25138549798,0.0
2020-06-13 09:30:00-04:00,153183.2125671386,190480.25138549798,0.0
2020-06-15 09:30:00-04:00,152307.17005615227,190480.25138549798,-0.005718919823556878
2020-06-16 09:30:00-04:00,152903.60160522454,285755.21470336907,0.003915978143723464
2020-06-17 09:30:00-04:00,154620.9805725097,285755.21470336907,0.011231775767579277
2020-06-18 09:30:00-04:00,150943.537335205,428669.8292053222,-0.02378359795474294
2020-06-19 09:30:00-04:00,150943.537335205,428669.8292053222,0.0
2020-06-20 09:30:00-04:00,150943.537335205,428669.8292053222,0.0
2020-06-22 09:30:00-04:00,151544.6778381347,428669.8292053222,0.003982552108837245
2020-06-23 09:30:00-04:00,157267.8682678222,643096.9825256347,0.03776569729357604
2020-06-24 09:30:00-04:00,167256.0206115722,643096.9825256347,0.06351044529159955
2020-06-25 09:30:00-04:00,163038.0967834472,643096.9825256347,-0.02521836770181518
2020-06-26 09:30:00-04:00,163038.0967834472,-158429.90706176765,0.0
2020-06-27 09:30:00-04:00,163038.0967834472,-158429.90706176765,0.0
2020-06-29 09:30:00-04:00,160759.5826843261,-158429.90706176765,-0.013975347750455502
2020-06-30 09:30:00-04:00,166618.60062866204,-158429.90706176765,0.036445839473475905
2020-07-01 09:30:00-04:00,171522.0826843261,-158429.90706176765,0.029429379656070287
2020-07-02 09:30:00-04:00,171522.0826843261,-158429.90706176765,0.0
2020-07-03 09:30:00-04:00,171522.0826843261,-158429.90706176765,0.0
2020-07-06 09:30:00-04:00,172719.09806518548,-158429.90706176765,0.006978782918945825
2020-07-07 09:30:00-04:00,171910.57755737298,-158429.90706176765,-0.004681129746910595
2020-07-08 09:30:00-04:00,174252.0890930175,-158429.90706176765,0.013620520441001371
2020-07-09 09:30:00-04:00,171595.5903747558,-158429.90706176765,-0.015245147028588257
2020-07-10 09:30:00-04:00,171595.5903747558,-158429.90706176765,0.0
2020-07-11 09:30:00-04:00,171595.5903747558,-158429.90706176765,0.0
2020-07-13 09:30:00-04:00,170535.08012084954,-158429.90706176765,-0.006180288500363895
2020-07-14 09:30:00-04:00,180100.5967834472,-158429.90706176765,0.056091196343996064
2020-07-15 09:30:00-04:00,177349.60191040032,-158429.90706176765,-0.0152747682249752
2020-07-16 09:30:00-04:00,179544.09806518548,-158429.90706176765,0.012373843138897112
2020-07-17 09:30:00-04:00,179544.09806518548,-158429.90706176765,0.0
2020-07-18 09:30:00-04:00,179544.09806518548,-158429.90706176765,0.0
2020-07-20 09:30:00-04:00,184342.60575561516,-158429.90706176765,0.026726067535160825
2020-07-21 09:30:00-04:00,182421.08781127923,-158429.90706176765,-0.010423623646089286
2020-07-22 09:30:00-04:00,184363.59421997063,-158429.90706176765,0.010648475085846432
2020-07-23 09:30:00-04:00,178567.60575561516,-158429.90706176765,-0.031437814438788125
2020-07-24 09:30:00-04:00,178567.60575561516,-158429.90706176765,0.0
2020-07-25 09:30:00-04:00,178567.60575561516,-158429.90706176765,0.0
2020-07-27 09:30:00-04:00,180121.58524780266,-158429.90706176765,0.008702471456744743
2020-07-28 09:30:00-04:00,179796.08781127923,-158429.90706176765,-0.0018070984445069938
2020-07-29 09:30:00-04:00,179565.08652954095,-158429.90706176765,-0.0012847959293794675
2020-07-30 09:30:00-04:00,183765.08652954095,-158429.90706176765,0.023389847554296406
2020-07-31 09:30:00-04:00,183765.08652954095,-158429.90706176765,0.0
2020-08-01 09:30:00-04:00,183765.08652954095,-158429.90706176765,0.0
2020-08-03 09:30:00-04:00,185823.07755737298,-158429.90706176765,0.011199031691480732
2020-08-04 09:30:00-04:00,189613.59421997063,-158429.90706176765,0.02039852483568594
2020-08-05 09:30:00-04:00,189624.10447387688,-158429.90706176765,5.542985432804848e-05
2020-08-06 09:30:00-04:00,191514.09165649407,-158429.90706176765,0.009967019688035261
2020-08-07 09:30:00-04:00,191514.09165649407,-158429.90706176765,0.0
2020-08-08 09:30:00-04:00,191514.09165649407,-158429.90706176765,0.0
2020-08-10 09:30:00-04:00,195262.59934692376,-158429.90706176765,0.019573012398237166
2020-08-11 09:30:00-04:00,193782.0955017089,-158429.90706176765,-0.007582116852723142
2020-08-12 09:30:00-04:00,195010.57755737298,-158429.90706176765,0.006339502380152684
2020-08-13 09:30:00-04:00,194800.5967834472,-158429.90706176765,-0.0010767660736966667
2020-08-14 09:30:00-04:00,194800.5967834472,-158429.90706176765,0.0
2020-08-15 09:30:00-04:00,194800.5967834472,-158429.90706176765,0.0
2020-08-17 09:30:00-04:00,196827.0890930175,-158429.90706176765,0.010402906064107542
2020-08-18 09:30:00-04:00,197572.58012084954,-158429.90706176765,0.003787542818761702
2020-08-19 09:30:00-04:00,193698.07755737298,-158429.90706176765,-0.019610527741788064
2020-08-20 09:30:00-04:00,196386.10703735345,-158429.90706176765,0.01387741950708965
2020-08-21 09:30:00-04:00,196386.10703735345,-158429.90706176765,0.0
2020-08-22 09:30:00-04:00,196386.10703735345,-158429.90706176765,0.0
2020-08-24 09:30:00-04:00,202276.59165649407,-158429.90706176765,0.0299944059587689
2020-08-25 09:30:00-04:00,203568.1031921386,-158429.90706176765,0.006384878868424648
2020-08-26 09:30:00-04:00,207505.6031921386,-158429.90706176765,0.019342421225409634
2020-08-27 09:30:00-04:00,208482.0955017089,-158429.90706176765,0.004705859960157932
2020-08-28 09:30:00-04:00,208482.0955017089,-158429.90706176765,0.0
2020-08-29 09:30:00-04:00,208482.0955017089,-158429.90706176765,0.0
2020-08-31 09:30:00-04:00,209290.58396606438,-158429.90706176765,0.0038779755278737227
2020-09-01 09:30:00-04:00,213973.60703735345,-158429.90706176765,0.022375698813322575
2020-09-02 09:30:00-04:00,215233.58781127923,-158429.90706176765,0.005888486862334563
2020-09-03 09:30:00-04:00,205006.59806518548,-158429.90706176765,-0.04751577042455368
2020-09-04 09:30:00-04:00,205006.59806518548,-158429.90706176765,0.0
2020-09-05 09:30:00-04:00,205006.59806518548,-158429.90706176765,0.0
2020-09-08 09:30:00-04:00,195997.58012084954,-158429.90706176765,-0.043945014596414866
2020-09-09 09:30:00-04:00,200481.10062866204,-158429.90706176765,0.022875387058595376
2020-09-10 09:30:00-04:00,194181.10062866204,-158429.90706176765,-0.03142440848660877
2020-09-11 09:30:00-04:00,194181.10062866204,-158429.90706176765,0.0
2020-09-12 09:30:00-04:00,194181.10062866204,-158429.90706176765,0.0
2020-09-14 09:30:00-04:00,199746.08781127923,-158429.90706176765,0.028658747759697123
2020-09-15 09:30:00-04:00,200155.6031921386,-158429.90706176765,0.002050179732412616
2020-09-16 09:30:00-04:00,191808.0903747558,-158429.90706176765,-0.041705116840369705
2020-09-17 09:30:00-04:00,193708.58781127923,-158429.90706176765,0.009908327812503837
2020-09-18 09:30:00-04:00,193708.58781127923,-158429.90706176765,0.0
2020-09-19 09:30:00-04:00,193708.58781127923,-158429.90706176765,0.0
2020-09-21 09:30:00-04:00,186568.60062866204,-158429.90706176765,-0.036859425094634024
2020-09-22 09:30:00-04:00,189015.08652954095,-158429.90706176765,0.013113063466388297
2020-09-23 09:30:00-04:00,178851.09421997063,-158429.90706176765,-0.05377344473496193
2020-09-24 09:30:00-04:00,180279.07883911126,-158429.90706176765,0.00798420957595214
2020-09-25 09:30:00-04:00,180279.07883911126,-158429.90706176765,0.0
2020-09-26 09:30:00-04:00,180279.07883911126,-158429.90706176765,0.0
2020-09-28 09:30:00-04:00,192238.59421997063,-158429.90706176765,0.06633889776823487
2020-09-29 09:30:00-04:00,191314.5890930175,-158429.90706176765,-0.004806553703237237
2020-09-30 09:30:00-04:00,196144.5955017089,-158429.90706176765,0.02524640923407606
2020-10-01 09:30:00-04:00,189855.10575561516,-158429.90706176765,-0.03206557759088979
2020-10-02 09:30:00-04:00,189855.10575561516,-158429.90706176765,0.0
2020-10-03 09:30:00-04:00,189855.10575561516,-158429.90706176765,0.0
2020-10-05 09:30:00-04:00,198475.5967834472,-158429.90706176765,0.045405631802857505
2020-10-06 09:30:00-04:00,196596.08781127923,-158429.90706176765,-0.009469723243702655
2020-10-07 09:30:00-04:00,201562.59934692376,-158429.90706176765,0.02526251458478712
2020-10-08 09:30:00-04:00,204408.0903747558,-158429.90706176765,0.01411715783112344
2020-10-09 09:30:00-04:00,204408.0903747558,-158429.90706176765,0.0
2020-10-10 09:30:00-04:00,204408.0903747558,-158429.90706176765,0.0
2020-10-12 09:30:00-04:00,211464.09165649407,-158429.90706176765,0.03451918790886421
2020-10-13 09:30:00-04:00,209857.59293823235,-158429.90706176765,-0.007597028439567666
2020-10-14 09:30:00-04:00,202465.58396606438,-158429.90706176765,-0.035223929087682126
2020-10-15 09:30:00-04:00,207978.08396606438,-158429.90706176765,0.02722684958113164
2020-10-16 09:30:00-04:00,207978.08396606438,-158429.90706176765,0.0
2020-10-17 09:30:00-04:00,207978.08396606438,-158429.90706176765,0.0
2020-10-19 09:30:00-04:00,202203.08396606438,-158429.90706176765,-0.027767348798839353
2020-10-20 09:30:00-04:00,202066.57883911126,-158429.90706176765,-0.0006750892433274869
2020-10-21 09:30:00-04:00,201678.08396606438,-158429.90706176765,-0.0019226082575297676
2020-10-22 09:30:00-04:00,204796.58524780266,-158429.90706176765,0.015462767299311508
2020-10-23 09:30:00-04:00,204796.58524780266,-158429.90706176765,0.0
2020-10-24 09:30:00-04:00,204796.58524780266,-158429.90706176765,0.0
2020-10-26 09:30:00-04:00,198318.1031921386,-158429.90706176765,-0.03163374061059243
2020-10-27 09:30:00-04:00,190275.09934692376,-158429.90706176765,-0.04055607489056334
2020-10-28 09:30:00-04:00,184825.5967834472,-158429.90706176765,-0.02864012465204724
2020-10-29 09:30:00-04:00,186264.09165649407,-158429.90706176765,0.0077829851388619975
2020-10-30 09:30:00-04:00,186264.09165649407,-158429.90706176765,0.0
2020-10-31 09:30:00-04:00,186264.09165649407,-158429.90706176765,0.0
2020-11-02 09:30:00-05:00,188280.10575561516,-158429.90706176765,0.010823417875083452
2020-11-03 09:30:00-05:00,191944.5955017089,-158429.90706176765,0.019462968386315893
2020-11-04 09:30:00-05:00,199473.07755737298,-158429.90706176765,0.0392221621868849
2020-11-05 09:30:00-05:00,208272.0826843261,-158429.90706176765,0.044111241650755195
2020-11-06 09:30:00-05:00,208996.58524780266,-158429.90706176765,0.003478635034224409
2020-11-07 09:30:00-05:00,208996.58524780266,-158429.90706176765,0.0
2020-11-09 09:30:00-05:00,223738.59421997063,-158429.90706176765,0.07053708056851127
2020-11-10 09:30:00-05:00,212734.5826843261,-158429.90706176765,-0.049182446926549606
2020-11-11 09:30:00-05:00,215790.08652954095,-158429.90706176765,0.014362986058307436
2020-11-12 09:30:00-05:00,214929.07883911126,-158429.90706176765,-0.003990024306847917
2020-11-13 09:30:00-05:00,214603.58140258782,-158429.90706176765,-0.0015144411276571956
2020-11-14 09:30:00-05:00,214603.58140258782,-158429.90706176765,0.0
2020-11-16 09:30:00-05:00,220599.10447387688,-158429.90706176765,0.02793766549516108
2020-11-17 09:30:00-05:00,219538.59421997063,-158429.90706176765,-0.004807409605925406
2020-11-18 09:30:00-05:00,220525.5967834472,-158429.90706176765,0.004495804334465392
2020-11-19 09:30:00-05:00,214950.09934692376,-158429.90706176765,-0.025282767705186115
2020-11-20 09:30:00-05:00,216945.09293823235,-158429.90706176765,0.009281194088162525
2020-11-21 09:30:00-05:00,216945.09293823235,-158429.90706176765,0.0
2020-11-23 09:30:00-05:00,216714.09165649407,-158429.90706176765,-0.001064791457643377
2020-11-24 09:30:00-05:00,219790.58396606438,-158429.90706176765,0.014196087970351101
2020-11-25 09:30:00-05:00,222856.59806518548,-158429.90706176765,0.013949706324063893
2020-11-26 09:30:00-05:00,222856.59806518548,-158429.90706176765,0.0
2020-11-27 09:30:00-05:00,223602.0890930175,-158429.90706176765,0.003345160225473709
2020-11-28 09:30:00-05:00,223602.0890930175,-158429.90706176765,0.0
2020-11-30 09:30:00-05:00,222541.57883911126,-158429.90706176765,-0.004742845910822746
2020-12-01 09:30:00-05:00,225418.60062866204,-158429.90706176765,0.012928019134935465
2020-12-02 09:30:00-05:00,227331.69755249016,227331.69755249016,0.008486863632782615
2020-12-03 09:30:00-05:00,227331.69755249016,227331.69755249016,0.0
2020-12-04 09:30:00-05:00,227530.1020935058,113660.89982299798,0.0008727535277821552
2020-12-05 09:30:00-05:00,227530.1020935058,113660.89982299798,0.0
2020-12-07 09:30:00-05:00,228057.09641723626,113660.89982299798,0.002316152099795188
2020-12-08 09:30:00-05:00,227654.10020141595,113660.89982299798,-0.0017670847439144044
2020-12-09 09:30:00-05:00,228633.70133666985,113660.89982299798,0.00430302434433294
2020-12-10 09:30:00-05:00,226925.5983093261,113660.89982299798,-0.007470915343440687
2020-12-11 09:30:00-05:00,226779.89793090813,113660.89982299798,-0.0006420623301358619
2020-12-12 09:30:00-05:00,226779.89793090813,113660.89982299798,0.0
2020-12-14 09:30:00-05:00,227939.3043640136,113660.89982299798,0.005112474446296478
2020-12-15 09:30:00-05:00,227554.89793090813,113660.89982299798,-0.0016864420735951402
2020-12-16 09:30:00-05:00,228305.1020935058,113660.89982299798,0.003296805164024308
2020-12-17 09:30:00-05:00,228962.3005798339,113660.89982299798,0.0028785974570948447
2020-12-18 09:30:00-05:00,228661.60020141595,113660.89982299798,-0.0013133182958786627
2020-12-19 09:30:00-05:00,228661.60020141595,113660.89982299798,0.0
2020-12-21 09:30:00-05:00,227291.40020141593,114150.69982299798,-0.005992261047736425
2020-12-22 09:30:00-05:00,228295.79717407218,114150.69982299798,0.004418983612077598
2020-12-23 09:30:00-05:00,228317.49944458,114150.69982299798,9.506206761766833e-05
2020-12-24 09:30:00-05:00,228255.4956604003,114150.69982299798,-0.00027156825180074673
2020-12-25 09:30:00-05:00,228255.4956604003,114150.69982299798,0.0
2020-12-28 09:30:00-05:00,229390.09679565422,114150.69982299798,0.004970750570413296
2020-12-29 09:30:00-05:00,230031.79906616203,114150.69982299798,0.0027974279599325413
2020-12-30 09:30:00-05:00,229576.09868774406,114150.69982299798,-0.0019810321019438915
2020-12-31 09:30:00-05:00,229402.49944458,114150.69982299798,-0.0007561729821020657
2021-01-01 09:30:00-05:00,229402.49944458,286656.6192565917,0.0
2021-01-04 09:30:00-05:00,228858.87963256828,286656.6192565917,-0.002369720527578889
2021-01-05 09:30:00-05:00,229969.2183166503,286656.6192565917,0.0048516303403418615
2021-01-06 09:30:00-05:00,229721.28057250968,286656.6192565917,-0.0010781344823255212
2021-01-07 09:30:00-05:00,228737.2183166503,286656.6192565917,-0.004283722663424583
2021-01-08 09:30:00-05:00,228045.75982055656,286656.6192565917,-0.003022938292169597
2021-01-09 09:30:00-05:00,228045.75982055656,286656.6192565917,0.0
2021-01-11 09:30:00-05:00,228467.7183166503,286656.6192565917,0.0018503237965299402
2021-01-12 09:30:00-05:00,228307.55700073234,286656.6192565917,-0.0007010238343431174
2021-01-13 09:30:00-05:00,228338.35888061515,286656.6192565917,0.00013491397432252583
2021-01-14 09:30:00-05:00,228045.75982055656,286656.6192565917,-0.0012814275336522352
2021-01-15 09:30:00-05:00,230100.72722778312,430139.0478759765,0.009011206386137394
2021-01-16 09:30:00-05:00,230100.72722778312,430139.0478759765,0.0
2021-01-19 09:30:00-05:00,229240.50982055656,430139.0478759765,-0.003738438455150983
2021-01-20 09:30:00-05:00,227769.6456542968,430139.0478759765,-0.006416248888170384
2021-01-21 09:30:00-05:00,225974.86306152336,430139.0478759765,-0.007879814659313755
2021-01-22 09:30:00-05:00,227164.29787597648,430139.0478759765,0.005263571347443596
2021-01-23 09:30:00-05:00,227164.29787597648,430139.0478759765,0.0
2021-01-25 09:30:00-05:00,226410.27074584953,430139.0478759765,-0.0033193029766439563
2021-01-26 09:30:00-05:00,225486.3359313964,430139.0478759765,-0.004080799035350524
2021-01-27 09:30:00-05:00,228242.22722778312,430139.0478759765,0.01222198801982044
2021-01-28 09:30:00-05:00,230291.8956542968,430139.0478759765,0.00898023319965291
2021-01-29 09:30:00-05:00,231096.33413085924,645040.5995117186,0.0034931254279571
2021-01-30 09:30:00-05:00,231096.33413085924,645040.5995117186,0.0
2021-02-01 09:30:00-05:00,233201.15816650377,645040.5995117186,0.009107994047420354
2021-02-02 09:30:00-05:00,226666.30623779283,645040.5995117186,-0.028022381964523113
2021-02-03 09:30:00-05:00,223591.71682128892,645040.5995117186,-0.01356438664191395
2021-02-04 09:30:00-05:00,223018.68892822252,645040.5995117186,-0.002562831491313311
2021-02-05 09:30:00-05:00,217244.18605957017,645040.5995117186,-0.02589246173225801
2021-02-06 09:30:00-05:00,217244.18605957017,645040.5995117186,0.0
2021-02-08 09:30:00-05:00,215895.82412414532,584923.7737091063,-0.006206665227188712
2021-02-09 09:30:00-05:00,215573.507595825,584923.7737091063,-0.0014929261815410655
2021-02-10 09:30:00-05:00,213194.0183380125,584923.7737091063,-0.011037948421165789
2021-02-11 09:30:00-05:00,214028.26296691876,584923.7737091063,0.003913077090106576
2021-02-12 09:30:00-05:00,215345.96792297345,584923.7737091063,0.006156686681414447
2021-02-13 09:30:00-05:00,215345.96792297345,584923.7737091063,0.0
2021-02-16 09:30:00-05:00,211449.7018096922,584923.7737091063,-0.01809305347511725
